index,timestamp,tag,description,condition
288,2026-01-01 02:44:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
289,2026-01-01 02:45:00.000,PI201,STEAM HEADER PRESSURE,LOW
290,2026-01-01 02:46:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
291,2026-01-01 02:46:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
292,2026-01-01 02:46:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
293,2026-01-01 02:47:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
294,2026-01-01 02:47:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
295,2026-01-01 02:47:00.000,PI201,STEAM HEADER PRESSURE,LOW RECOVERED
296,2026-01-01 02:47:30.000,HS102A,P-102A REFLUX PUMP MOTOR,FAULT
297,2026-01-01 02:47:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
298,2026-01-01 02:48:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
299,2026-01-01 02:48:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
300,2026-01-01 02:49:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
301,2026-01-01 02:49:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
302,2026-01-01 02:49:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
303,2026-01-01 02:50:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
304,2026-01-01 02:50:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
305,2026-01-01 02:50:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
306,2026-01-01 02:51:00.000,TI108,E-106 REBOILER INLET TEMPERATURE,LOW
307,2026-01-01 02:52:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
308,2026-01-01 02:52:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH
309,2026-01-01 02:52:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
310,2026-01-01 02:52:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH RECOVERED
311,2026-01-01 02:53:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH
312,2026-01-01 02:53:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
313,2026-01-01 02:53:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
314,2026-01-01 02:54:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
315,2026-01-01 02:54:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
316,2026-01-01 02:55:00.000,TI108,E-106 REBOILER INLET TEMPERATURE,LOW RECOVERED
317,2026-01-01 02:56:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
318,2026-01-01 02:56:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH RECOVERED
319,2026-01-01 02:56:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
320,2026-01-01 02:57:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW
321,2026-01-01 02:57:30.000,FI111,BENZENE PRODUCT FLOW,HIGH
322,2026-01-01 02:59:00.000,TI107,E-106 REBOILER OUTLET TEMPERATURE,HIGH
323,2026-01-01 02:59:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW RECOVERED
324,2026-01-01 02:59:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
325,2026-01-01 03:01:00.000,FI111,BENZENE PRODUCT FLOW,LOW
326,2026-01-01 03:01:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
327,2026-01-01 03:02:00.000,FI111,BENZENE PRODUCT FLOW,LOW RECOVERED
328,2026-01-01 03:02:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
329,2026-01-01 03:06:00.000,FI111,BENZENE PRODUCT FLOW,HIGH RECOVERED
330,2026-01-01 03:09:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
331,2026-01-01 03:10:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
332,2026-01-01 03:10:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
333,2026-01-01 03:10:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
334,2026-01-01 03:11:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
335,2026-01-01 03:12:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
336,2026-01-01 03:13:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
337,2026-01-01 03:15:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
338,2026-01-01 03:15:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
339,2026-01-01 03:16:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
340,2026-01-01 03:16:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
341,2026-01-01 03:16:30.000,FI101,T-101 REFLUX FLOW,HIGH
342,2026-01-01 03:17:00.000,FI101,T-101 REFLUX FLOW,HIGH RECOVERED
343,2026-01-01 03:18:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH
344,2026-01-01 03:18:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
345,2026-01-01 03:19:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
346,2026-01-01 03:19:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
347,2026-01-01 03:19:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH RECOVERED
348,2026-01-01 03:19:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
349,2026-01-01 03:24:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
350,2026-01-01 03:24:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW
351,2026-01-01 03:24:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
352,2026-01-01 03:26:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
353,2026-01-01 03:26:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW RECOVERED
354,2026-01-01 03:27:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
355,2026-01-01 03:28:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
356,2026-01-01 03:28:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
357,2026-01-01 03:28:30.000,PI201,STEAM HEADER PRESSURE,LOW
358,2026-01-01 03:29:00.000,FI111,BENZENE PRODUCT FLOW,HIGH
359,2026-01-01 03:29:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
360,2026-01-01 03:30:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
361,2026-01-01 03:30:30.000,PI201,STEAM HEADER PRESSURE,LOW RECOVERED
362,2026-01-01 03:31:00.000,FI100,COLUMN FEED FLOW,LOW
363,2026-01-01 03:31:30.000,FI100,COLUMN FEED FLOW,LOW RECOVERED
364,2026-01-01 03:33:28.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW
365,2026-01-01 03:33:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
366,2026-01-01 03:35:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
367,2026-01-01 03:35:30.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW RECOVERED
368,2026-01-01 03:36:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
369,2026-01-01 03:37:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
370,2026-01-01 03:37:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
371,2026-01-01 03:38:00.000,FI101,T-101 REFLUX FLOW,HIGH
372,2026-01-01 03:38:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
373,2026-01-01 03:39:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
374,2026-01-01 03:39:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
375,2026-01-01 03:39:00.000,HS102A,P-102A REFLUX PUMP MOTOR,OVERLOAD
376,2026-01-01 03:40:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
377,2026-01-01 03:40:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
378,2026-01-01 03:40:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
379,2026-01-01 03:41:00.000,HS102A,P-102A REFLUX PUMP MOTOR,OVERLOAD RECOVERED
380,2026-01-01 03:41:30.000,FI101,T-101 REFLUX FLOW,HIGH RECOVERED
381,2026-01-01 03:42:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
382,2026-01-01 03:42:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
383,2026-01-01 03:42:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
384,2026-01-01 03:42:30.000,FI111,BENZENE PRODUCT FLOW,HIGH RECOVERED
385,2026-01-01 03:43:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
386,2026-01-01 03:44:00.000,AI110,TOLUENE PRODUCT QUALITY ANALYZER,LOW
387,2026-01-01 03:46:00.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,HIGH
388,2026-01-01 03:47:30.000,FI111,BENZENE PRODUCT FLOW,LOW
389,2026-01-01 03:48:00.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,HIGH RECOVERED
390,2026-01-01 03:48:30.000,FI111,BENZENE PRODUCT FLOW,LOW RECOVERED
391,2026-01-01 03:50:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
392,2026-01-01 03:50:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
393,2026-01-01 03:50:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
394,2026-01-01 03:51:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
395,2026-01-01 03:52:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
396,2026-01-01 03:52:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
397,2026-01-01 03:53:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
398,2026-01-01 03:53:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
399,2026-01-01 03:54:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
400,2026-01-01 03:55:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW
401,2026-01-01 03:55:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
402,2026-01-01 03:56:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
403,2026-01-01 03:56:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
404,2026-01-01 03:57:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
405,2026-01-01 03:57:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
406,2026-01-01 03:57:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
407,2026-01-01 03:57:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
408,2026-01-01 03:57:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
409,2026-01-01 03:58:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
410,2026-01-01 03:58:30.000,HS103A,P-103A PRODUCT PUMP MOTOR,FAULT
411,2026-01-01 03:59:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT
412,2026-01-01 03:59:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
413,2026-01-01 03:59:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT RECOVERED
414,2026-01-01 04:00:00.000,HS103A,P-103A PRODUCT PUMP MOTOR,FAULT RECOVERED
415,2026-01-01 04:01:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
416,2026-01-01 04:01:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
417,2026-01-01 04:01:00.000,PI200,INSTRUMENT AIR HEADER PRESSURE,LOW
418,2026-01-01 04:01:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
419,2026-01-01 04:02:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
420,2026-01-01 04:04:00.000,FI107,E-107 COOLING WATER FLOW,LOW
421,2026-01-01 04:04:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
422,2026-01-01 04:04:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW RECOVERED
423,2026-01-01 04:05:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
424,2026-01-01 04:05:30.000,PI200,INSTRUMENT AIR HEADER PRESSURE,LOW RECOVERED
425,2026-01-01 04:05:38.000,FI107,E-107 COOLING WATER FLOW,LOW LOW
426,2026-01-01 04:06:00.000,TIC102,T-101 DISTILLATION COLUMN TEMPERATURE CONTROLLER,DEVIATION LOW
427,2026-01-01 04:06:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
428,2026-01-01 04:08:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
429,2026-01-01 04:10:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
430,2026-01-01 04:10:00.000,HS102A,P-102A REFLUX PUMP MOTOR,OVERLOAD
431,2026-01-01 04:10:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
432,2026-01-01 04:11:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
433,2026-01-01 04:11:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
434,2026-01-01 04:12:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
435,2026-01-01 04:13:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
436,2026-01-01 04:14:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
437,2026-01-01 04:14:30.000,HS102A,P-102A REFLUX PUMP MOTOR,OVERLOAD RECOVERED
438,2026-01-01 04:15:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
439,2026-01-01 04:16:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
440,2026-01-01 04:16:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
441,2026-01-01 04:16:30.000,FI101,T-101 REFLUX FLOW,HIGH
442,2026-01-01 04:17:30.000,FI101,T-101 REFLUX FLOW,HIGH RECOVERED
443,2026-01-01 04:18:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
444,2026-01-01 04:19:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
445,2026-01-01 04:19:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
446,2026-01-01 04:20:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW
447,2026-01-01 04:21:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
448,2026-01-01 04:22:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
449,2026-01-01 04:22:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW RECOVERED
450,2026-01-01 04:22:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
451,2026-01-01 04:22:30.000,HS102A,P-102A REFLUX PUMP MOTOR,OVERLOAD
452,2026-01-01 04:24:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
453,2026-01-01 04:24:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
454,2026-01-01 04:25:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
455,2026-01-01 04:26:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
456,2026-01-01 04:26:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
457,2026-01-01 04:26:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
458,2026-01-01 04:27:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
459,2026-01-01 04:27:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
460,2026-01-01 04:27:30.000,HS102A,P-102A REFLUX PUMP MOTOR,OVERLOAD RECOVERED
461,2026-01-01 04:28:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
462,2026-01-01 04:28:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
463,2026-01-01 04:29:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
464,2026-01-01 04:29:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
465,2026-01-01 04:30:30.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,LOW
466,2026-01-01 04:31:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
467,2026-01-01 04:31:00.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,LOW RECOVERED
468,2026-01-01 04:32:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
469,2026-01-01 04:33:30.000,PI101,T-101 DISTILLATION COLUMN PRESSURE,HIGH
470,2026-01-01 04:33:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
471,2026-01-01 04:33:30.000,FI107,E-107 COOLING WATER FLOW,FAULT
472,2026-01-01 04:34:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
473,2026-01-01 04:35:00.000,PI101,T-101 DISTILLATION COLUMN PRESSURE,HIGH RECOVERED
474,2026-01-01 04:35:00.000,FI107,E-107 COOLING WATER FLOW,FAULT RECOVERED
475,2026-01-01 04:35:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
476,2026-01-01 04:35:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
477,2026-01-01 04:38:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT
478,2026-01-01 04:40:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT RECOVERED
479,2026-01-01 04:40:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
480,2026-01-01 04:42:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
481,2026-01-01 04:45:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
482,2026-01-01 04:45:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
483,2026-01-01 04:45:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
484,2026-01-01 04:46:30.000,FI101,T-101 REFLUX FLOW,LOW
485,2026-01-01 04:48:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH
486,2026-01-01 04:49:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
487,2026-01-01 04:49:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
488,2026-01-01 04:49:38.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW
489,2026-01-01 04:50:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH RECOVERED
490,2026-01-01 04:51:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
491,2026-01-01 04:51:30.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW RECOVERED
492,2026-01-01 04:51:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
493,2026-01-01 04:52:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
494,2026-01-01 04:53:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
495,2026-01-01 04:53:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
496,2026-01-01 04:54:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
497,2026-01-01 04:54:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
498,2026-01-01 04:54:09.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW
499,2026-01-01 04:54:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
500,2026-01-01 04:54:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
501,2026-01-01 04:55:00.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW RECOVERED
502,2026-01-01 04:55:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
503,2026-01-01 04:55:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
504,2026-01-01 04:55:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
505,2026-01-01 04:56:00.000,FI101,T-101 REFLUX FLOW,LOW RECOVERED
506,2026-01-01 04:56:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
507,2026-01-01 04:58:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
508,2026-01-01 04:59:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
509,2026-01-01 04:59:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
510,2026-01-01 05:00:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
511,2026-01-01 05:01:30.000,HS102A,P-102A REFLUX PUMP MOTOR,OVERLOAD
512,2026-01-01 05:01:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
513,2026-01-01 05:05:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
514,2026-01-01 05:06:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
515,2026-01-01 05:07:00.000,HS102A,P-102A REFLUX PUMP MOTOR,OVERLOAD RECOVERED
516,2026-01-01 05:07:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
517,2026-01-01 05:10:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
518,2026-01-01 05:11:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
519,2026-01-01 05:12:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
520,2026-01-01 05:12:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
521,2026-01-01 05:13:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
522,2026-01-01 05:14:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
523,2026-01-01 05:14:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
524,2026-01-01 05:14:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
525,2026-01-01 05:16:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
526,2026-01-01 05:16:30.000,PI101,T-101 DISTILLATION COLUMN PRESSURE,HIGH
527,2026-01-01 05:16:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
528,2026-01-01 05:17:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
529,2026-01-01 05:17:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
530,2026-01-01 05:18:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
531,2026-01-01 05:18:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
532,2026-01-01 05:20:30.000,FI107,E-107 COOLING WATER FLOW,FAULT
533,2026-01-01 05:21:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
534,2026-01-01 05:21:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW
535,2026-01-01 05:21:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
536,2026-01-01 05:22:00.000,HS102A,P-102A REFLUX PUMP MOTOR,TRIP
537,2026-01-01 05:22:00.000,FI107,E-107 COOLING WATER FLOW,FAULT RECOVERED
538,2026-01-01 05:23:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
539,2026-01-01 05:23:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
540,2026-01-01 05:23:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW RECOVERED
541,2026-01-01 05:24:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
542,2026-01-01 05:24:30.000,HS102A,P-102A REFLUX PUMP MOTOR,TRIP RECOVERED
543,2026-01-01 05:25:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
544,2026-01-01 05:25:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
545,2026-01-01 05:25:00.000,PI101,T-101 DISTILLATION COLUMN PRESSURE,HIGH RECOVERED
546,2026-01-01 05:26:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
547,2026-01-01 05:27:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
548,2026-01-01 05:27:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
549,2026-01-01 05:27:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
550,2026-01-01 05:27:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
551,2026-01-01 05:28:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
552,2026-01-01 05:28:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
553,2026-01-01 05:28:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
554,2026-01-01 05:28:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
555,2026-01-01 05:29:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
556,2026-01-01 05:30:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
557,2026-01-01 05:32:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
558,2026-01-01 05:32:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
559,2026-01-01 05:33:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
560,2026-01-01 05:35:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
561,2026-01-01 05:36:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
562,2026-01-01 05:37:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
563,2026-01-01 05:37:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
564,2026-01-01 05:37:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
565,2026-01-01 05:37:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
566,2026-01-01 05:38:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
567,2026-01-01 05:39:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
568,2026-01-01 05:40:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
569,2026-01-01 05:41:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
570,2026-01-01 05:41:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
571,2026-01-01 05:42:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
572,2026-01-01 05:43:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
573,2026-01-01 05:43:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
574,2026-01-01 05:44:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
575,2026-01-01 05:45:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
