,time,alarm_text
345,2024-05-01 11:38:55,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
346,2024-05-01 11:38:55,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
347,2024-05-01 11:38:55,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
348,2024-05-01 11:39:22,LT-1515: Vessel V-115 Liquid Level - High-High
349,2024-05-01 11:42:15,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
350,2024-05-01 11:42:15,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
351,2024-05-01 11:42:15,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
352,2024-05-01 11:44:15,TT-3232: Pump P-132 Outlet Temperature - Low
353,2024-05-01 11:45:52,FT-2929: Vessel V-129 Flow Rate - Low-Low
354,2024-05-01 11:47:55,TT-3636: Pump P-136 Inlet Temperature - Low
355,2024-05-01 11:48:14,LT-3535: Vessel V-135 Liquid Level - High
356,2024-05-01 11:53:02,PT-1414: Compressor C-114 Suction Pressure - Low
357,2024-05-01 11:53:02,PT-2626: Compressor C-126 Discharge Pressure - Low
358,2024-05-01 11:53:02,PT-2222: Compressor C-122 Suction Pressure - High
359,2024-05-01 11:54:50,PT-3838: Compressor C-138 Suction Pressure - Low
360,2024-05-01 11:55:51,TT-2424: Pump P-124 Outlet Temperature - High
361,2024-05-01 11:59:37,FT-4141: Vessel V-141 Flow Rate - Low
362,2024-05-01 12:04:16,FT-3333: Vessel V-133 Flow Rate - High
363,2024-05-01 12:09:04,LT-1111: Pump P-111 Liquid Level - High
364,2024-05-01 12:10:03,PT-2222: Compressor C-122 Suction Pressure - High
365,2024-05-01 12:11:51,PT-3434: Compressor C-134 Discharge Pressure - Low-Low
366,2024-05-01 12:15:29,PT-4646: Compressor C-146 Suction Pressure - High
367,2024-05-01 12:19:17,TT-3232: Pump P-132 Outlet Temperature - Low
368,2024-05-01 12:21:19,FT-4141: Vessel V-141 Flow Rate - Low
369,2024-05-01 12:23:15,LT-7007: Vessel V-107 Liquid Level - High-High
370,2024-05-01 12:26:34,FT-2929: Vessel V-129 Flow Rate - Low-Low
371,2024-05-01 12:29:54,LT-2727: Vessel V-127 Liquid Level - High
372,2024-05-01 12:32:02,LT-2727: Vessel V-127 Liquid Level - High
373,2024-05-01 12:36:21,FT-4141: Vessel V-141 Flow Rate - Low
374,2024-05-01 12:37:40,PT-3838: Compressor C-138 Suction Pressure - Low
375,2024-05-01 12:39:33,FT-2121: Vessel V-121 Flow Rate - Low
376,2024-05-01 12:39:33,LT-1919: Vessel V-119 Liquid Level - Low
377,2024-05-01 12:39:33,FT-3737: Vessel V-137 Flow Rate - High-High
378,2024-05-01 12:41:12,LT-7007: Vessel V-107 Liquid Level - High-High
379,2024-05-01 12:41:12,FV-1001: Vessel V-101 Pressure - High
380,2024-05-01 12:41:12,LT-3939: Vessel V-139 Liquid Level - Low-Low
381,2024-05-01 12:43:34,PT-3434: Compressor C-134 Discharge Pressure - Low-Low
382,2024-05-01 12:46:56,PT-5050: Compressor C-150 Discharge Pressure - Low-Low
383,2024-05-01 12:48:06,LT-4747: Vessel V-147 Liquid Level - High-High
384,2024-05-01 12:50:40,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
385,2024-05-01 12:55:29,TT-8008: Pump P-108 Inlet Temperature - Low
386,2024-05-01 12:57:46,LT-3131: Vessel V-131 Liquid Level - High-High
387,2024-05-01 13:02:15,PT-4242: Compressor C-142 Discharge Pressure - High-High
388,2024-05-01 13:06:23,FT-5005: Vessel V-105 Flow Rate - Low-Low
389,2024-05-01 13:09:26,FT-3333: Vessel V-133 Flow Rate - High
390,2024-05-01 13:10:15,FT-2929: Vessel V-129 Flow Rate - Low-Low
391,2024-05-01 13:12:03,LT-3131: Vessel V-131 Liquid Level - High-High
392,2024-05-01 13:15:37,TT-2424: Pump P-124 Outlet Temperature - High
393,2024-05-01 13:17:00,TT-8008: Pump P-108 Inlet Temperature - Low
394,2024-05-01 13:18:06,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
395,2024-05-01 13:18:17,TT-1616: Pump P-116 Outlet Temperature - Low
396,2024-05-01 13:19:47,LT-3131: Vessel V-131 Liquid Level - High-High
397,2024-05-01 13:23:57,PT-5050: Compressor C-150 Discharge Pressure - Low-Low
398,2024-05-01 13:24:43,LT-1111: Pump P-111 Liquid Level - High
399,2024-05-01 13:28:05,FT-9009: Vessel V-109 Flow Rate - High
400,2024-05-01 13:32:21,PT-2626: Compressor C-126 Discharge Pressure - Low
401,2024-05-01 13:32:57,TT-4444: Pump P-144 Inlet Temperature - High
402,2024-05-01 13:32:57,TT-1616: Pump P-116 Outlet Temperature - Low
403,2024-05-01 13:32:57,TT-4848: Pump P-148 Outlet Temperature - Low
404,2024-05-01 13:35:52,LT-7007: Vessel V-107 Liquid Level - High-High
405,2024-05-01 13:35:52,FV-1001: Vessel V-101 Pressure - High
406,2024-05-01 13:35:52,LT-3939: Vessel V-139 Liquid Level - Low-Low
407,2024-05-01 13:38:01,FT-2929: Vessel V-129 Flow Rate - Low-Low
408,2024-05-01 13:40:06,TT-4444: Pump P-144 Inlet Temperature - High
409,2024-05-01 13:40:06,TT-1616: Pump P-116 Outlet Temperature - Low
410,2024-05-01 13:40:06,TT-4848: Pump P-148 Outlet Temperature - Low
411,2024-05-01 13:44:34,PT-1818: Compressor C-118 Discharge Pressure - High
412,2024-05-01 13:46:39,LT-3131: Vessel V-131 Liquid Level - High-High
413,2024-05-01 13:47:40,TT-2020: Pump P-120 Inlet Temperature - High-High
414,2024-05-01 13:50:05,TT-2424: Pump P-124 Outlet Temperature - High
415,2024-05-01 13:54:48,PT-6006: Compressor C-106 Suction Pressure - Low
416,2024-05-01 13:56:03,FT-2525: Vessel V-125 Flow Rate - High-High
417,2024-05-01 13:59:40,TT-2020: Pump P-120 Inlet Temperature - High-High
418,2024-05-01 13:59:44,FT-5005: Vessel V-105 Flow Rate - Low-Low
419,2024-05-01 14:00:46,TT-4444: Pump P-144 Inlet Temperature - High
420,2024-05-01 14:00:46,TT-1616: Pump P-116 Outlet Temperature - Low
421,2024-05-01 14:00:46,TT-4848: Pump P-148 Outlet Temperature - Low
422,2024-05-01 14:05:24,LT-2002: Compressor C-102 Liquid Level - Low
423,2024-05-01 14:09:25,FT-1313: Vessel V-113 Flow Rate - High-High
424,2024-05-01 14:12:28,TT-4040: Heat Exchanger E-140 Outlet Temperature - High
425,2024-05-01 14:16:12,TT-4040: Heat Exchanger E-140 Outlet Temperature - High
426,2024-05-01 14:19:26,FT-3333: Vessel V-133 Flow Rate - High
427,2024-05-01 14:20:06,LT-7007: Vessel V-107 Liquid Level - High-High
428,2024-05-01 14:23:21,FT-5005: Vessel V-105 Flow Rate - Low-Low
429,2024-05-01 14:26:48,PT-3030: Compressor C-130 Suction Pressure - High
430,2024-05-01 14:28:22,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
431,2024-05-01 14:28:22,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
432,2024-05-01 14:28:22,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
433,2024-05-01 14:32:13,PT-3838: Compressor C-138 Suction Pressure - Low
434,2024-05-01 14:36:36,FT-2121: Vessel V-121 Flow Rate - Low
435,2024-05-01 14:36:36,LT-1919: Vessel V-119 Liquid Level - Low
436,2024-05-01 14:36:36,FT-3737: Vessel V-137 Flow Rate - High-High
437,2024-05-01 14:39:10,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
438,2024-05-01 14:39:29,TT-3636: Pump P-136 Inlet Temperature - Low
439,2024-05-01 14:41:27,TT-8008: Pump P-108 Inlet Temperature - Low
440,2024-05-01 14:44:44,LT-7007: Vessel V-107 Liquid Level - High-High
441,2024-05-01 14:44:44,FV-1001: Vessel V-101 Pressure - High
442,2024-05-01 14:44:44,LT-3939: Vessel V-139 Liquid Level - Low-Low
443,2024-05-01 14:45:58,LT-3131: Vessel V-131 Liquid Level - High-High
444,2024-05-01 14:48:48,FT-2525: Vessel V-125 Flow Rate - High-High
445,2024-05-01 14:50:33,LT-2002: Compressor C-102 Liquid Level - Low
446,2024-05-01 14:54:48,TT-3636: Pump P-136 Inlet Temperature - Low
447,2024-05-01 14:56:44,PT-1414: Compressor C-114 Suction Pressure - Low
448,2024-05-01 14:56:44,PT-2626: Compressor C-126 Discharge Pressure - Low
449,2024-05-01 14:56:44,PT-2222: Compressor C-122 Suction Pressure - High
450,2024-05-01 15:00:09,FT-2929: Vessel V-129 Flow Rate - Low-Low
451,2024-05-01 15:01:36,FT-3333: Vessel V-133 Flow Rate - High
452,2024-05-01 15:05:28,FT-1717: Vessel V-117 Flow Rate - Low-Low
453,2024-05-01 15:10:15,FT-2525: Vessel V-125 Flow Rate - High-High
454,2024-05-01 15:11:09,PT-4646: Compressor C-146 Suction Pressure - High
455,2024-05-01 15:12:38,PT-2222: Compressor C-122 Suction Pressure - High
456,2024-05-01 15:15:27,LT-4343: Vessel V-143 Liquid Level - Low
457,2024-05-01 15:19:41,PT-2222: Compressor C-122 Suction Pressure - High
458,2024-05-01 15:21:56,LT-7007: Vessel V-107 Liquid Level - High-High
459,2024-05-01 15:21:56,FV-1001: Vessel V-101 Pressure - High
460,2024-05-01 15:21:56,LT-3939: Vessel V-139 Liquid Level - Low-Low
461,2024-05-01 15:23:18,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
462,2024-05-01 15:23:18,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
463,2024-05-01 15:23:18,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
464,2024-05-01 15:26:17,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
465,2024-05-01 15:26:17,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
466,2024-05-01 15:26:17,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
467,2024-05-01 15:30:02,TT-4444: Pump P-144 Inlet Temperature - High
468,2024-05-01 15:30:02,TT-1616: Pump P-116 Outlet Temperature - Low
469,2024-05-01 15:30:02,TT-4848: Pump P-148 Outlet Temperature - Low
470,2024-05-01 15:33:35,TT-2424: Pump P-124 Outlet Temperature - High
471,2024-05-01 15:36:38,LT-3131: Vessel V-131 Liquid Level - High-High
472,2024-05-01 15:38:35,PT-1818: Compressor C-118 Discharge Pressure - High
473,2024-05-01 15:41:55,FT-2525: Vessel V-125 Flow Rate - High-High
474,2024-05-01 15:42:19,TT-2424: Pump P-124 Outlet Temperature - High
475,2024-05-01 15:43:37,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
476,2024-05-01 15:43:37,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
477,2024-05-01 15:43:37,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
478,2024-05-01 15:46:17,TT-2020: Pump P-120 Inlet Temperature - High-High
479,2024-05-01 15:48:08,LT-1515: Vessel V-115 Liquid Level - High-High
480,2024-05-01 15:49:04,FT-4141: Vessel V-141 Flow Rate - Low
481,2024-05-01 15:53:57,FT-4545: Vessel V-145 Flow Rate - Low-Low
482,2024-05-01 15:58:10,PT-5050: Compressor C-150 Discharge Pressure - Low-Low
483,2024-05-01 16:00:43,PT-3434: Compressor C-134 Discharge Pressure - Low-Low
484,2024-05-01 16:01:22,FT-9009: Vessel V-109 Flow Rate - High
485,2024-05-01 16:01:35,TT-8008: Pump P-108 Inlet Temperature - Low
486,2024-05-01 16:06:05,PT-1414: Compressor C-114 Suction Pressure - Low
487,2024-05-01 16:06:05,PT-2626: Compressor C-126 Discharge Pressure - Low
488,2024-05-01 16:06:05,PT-2222: Compressor C-122 Suction Pressure - High
489,2024-05-01 16:08:12,LT-7007: Vessel V-107 Liquid Level - High-High
490,2024-05-01 16:08:12,FV-1001: Vessel V-101 Pressure - High
491,2024-05-01 16:08:12,LT-3939: Vessel V-139 Liquid Level - Low-Low
492,2024-05-01 16:10:31,LT-3131: Vessel V-131 Liquid Level - High-High
493,2024-05-01 16:15:13,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
494,2024-05-01 16:15:13,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
495,2024-05-01 16:15:13,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
496,2024-05-01 16:18:36,FT-9009: Vessel V-109 Flow Rate - High
497,2024-05-01 16:19:40,PT-1414: Compressor C-114 Suction Pressure - Low
498,2024-05-01 16:19:40,PT-2626: Compressor C-126 Discharge Pressure - Low
499,2024-05-01 16:19:40,PT-2222: Compressor C-122 Suction Pressure - High
500,2024-05-01 16:24:01,LT-7007: Vessel V-107 Liquid Level - High-High
501,2024-05-01 16:28:57,FT-4141: Vessel V-141 Flow Rate - Low
502,2024-05-01 16:32:24,PT-1414: Compressor C-114 Suction Pressure - Low
503,2024-05-01 16:32:24,PT-2626: Compressor C-126 Discharge Pressure - Low
504,2024-05-01 16:32:24,PT-2222: Compressor C-122 Suction Pressure - High
505,2024-05-01 16:35:42,PT-1414: Compressor C-114 Suction Pressure - Low
506,2024-05-01 16:35:42,PT-2626: Compressor C-126 Discharge Pressure - Low
507,2024-05-01 16:35:42,PT-2222: Compressor C-122 Suction Pressure - High
508,2024-05-01 16:36:33,FT-2929: Vessel V-129 Flow Rate - Low-Low
509,2024-05-01 16:37:25,TT-8008: Pump P-108 Inlet Temperature - Low
510,2024-05-01 16:37:41,FT-3333: Vessel V-133 Flow Rate - High
511,2024-05-01 16:38:35,TT-4848: Pump P-148 Outlet Temperature - Low
512,2024-05-01 16:39:07,TT-2020: Pump P-120 Inlet Temperature - High-High
513,2024-05-01 16:43:47,LT-2323: Vessel V-123 Liquid Level - Low-Low
514,2024-05-01 16:47:53,PT-1818: Compressor C-118 Discharge Pressure - High
515,2024-05-01 16:50:20,FT-2121: Vessel V-121 Flow Rate - Low
516,2024-05-01 16:51:35,LT-2002: Compressor C-102 Liquid Level - Low
517,2024-05-01 16:52:35,PT-4242: Compressor C-142 Discharge Pressure - High-High
518,2024-05-01 16:52:55,FT-4545: Vessel V-145 Flow Rate - Low-Low
519,2024-05-01 16:56:08,LT-4343: Vessel V-143 Liquid Level - Low
520,2024-05-01 16:56:18,FT-2525: Vessel V-125 Flow Rate - High-High
521,2024-05-01 16:59:09,LT-4343: Vessel V-143 Liquid Level - Low
522,2024-05-01 17:00:27,PT-3838: Compressor C-138 Suction Pressure - Low
523,2024-05-01 17:01:34,LT-1515: Vessel V-115 Liquid Level - High-High
524,2024-05-01 17:03:55,FT-2929: Vessel V-129 Flow Rate - Low-Low
525,2024-05-01 17:06:32,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
526,2024-05-01 17:08:32,TT-4444: Pump P-144 Inlet Temperature - High
527,2024-05-01 17:08:32,TT-1616: Pump P-116 Outlet Temperature - Low
528,2024-05-01 17:08:32,TT-4848: Pump P-148 Outlet Temperature - Low
529,2024-05-01 17:09:59,FT-3333: Vessel V-133 Flow Rate - High
530,2024-05-01 17:14:01,LT-3535: Vessel V-135 Liquid Level - High
531,2024-05-01 17:14:35,FT-2929: Vessel V-129 Flow Rate - Low-Low
532,2024-05-01 17:16:02,PT-6006: Compressor C-106 Suction Pressure - Low
533,2024-05-01 17:19:12,FT-4141: Vessel V-141 Flow Rate - Low
534,2024-05-01 17:23:32,FT-1717: Vessel V-117 Flow Rate - Low-Low
535,2024-05-01 17:24:20,FT-4141: Vessel V-141 Flow Rate - Low
536,2024-05-01 17:25:31,FT-2121: Vessel V-121 Flow Rate - Low
537,2024-05-01 17:27:45,LT-1111: Pump P-111 Liquid Level - High
538,2024-05-01 17:31:28,LT-4343: Vessel V-143 Liquid Level - Low
539,2024-05-01 17:35:53,LT-4343: Vessel V-143 Liquid Level - Low
540,2024-05-01 17:35:57,FT-5005: Vessel V-105 Flow Rate - Low-Low
541,2024-05-01 17:38:08,LT-4747: Vessel V-147 Liquid Level - High-High
542,2024-05-01 17:40:27,TT-2020: Pump P-120 Inlet Temperature - High-High
543,2024-05-01 17:43:52,PT-1414: Compressor C-114 Suction Pressure - Low
544,2024-05-01 17:47:03,TT-4444: Pump P-144 Inlet Temperature - High
545,2024-05-01 17:47:03,TT-1616: Pump P-116 Outlet Temperature - Low
546,2024-05-01 17:47:03,TT-4848: Pump P-148 Outlet Temperature - Low
547,2024-05-01 17:49:28,PT-1414: Compressor C-114 Suction Pressure - Low
548,2024-05-01 17:49:28,PT-2626: Compressor C-126 Discharge Pressure - Low
549,2024-05-01 17:49:28,PT-2222: Compressor C-122 Suction Pressure - High
550,2024-05-01 17:51:23,FT-2121: Vessel V-121 Flow Rate - Low
551,2024-05-01 17:51:23,LT-1919: Vessel V-119 Liquid Level - Low
552,2024-05-01 17:51:23,FT-3737: Vessel V-137 Flow Rate - High-High
553,2024-05-01 17:56:03,LT-4343: Vessel V-143 Liquid Level - Low
554,2024-05-01 17:59:15,PT-1818: Compressor C-118 Discharge Pressure - High
555,2024-05-01 18:02:15,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
556,2024-05-01 18:04:41,FT-2121: Vessel V-121 Flow Rate - Low
557,2024-05-01 18:04:41,LT-1919: Vessel V-119 Liquid Level - Low
558,2024-05-01 18:04:41,FT-3737: Vessel V-137 Flow Rate - High-High
559,2024-05-01 18:05:07,PT-5050: Compressor C-150 Discharge Pressure - Low-Low
560,2024-05-01 18:06:40,TT-4848: Pump P-148 Outlet Temperature - Low
561,2024-05-01 18:10:49,LT-1515: Vessel V-115 Liquid Level - High-High
562,2024-05-01 18:13:11,FT-2121: Vessel V-121 Flow Rate - Low
563,2024-05-01 18:13:11,LT-1919: Vessel V-119 Liquid Level - Low
564,2024-05-01 18:13:11,FT-3737: Vessel V-137 Flow Rate - High-High
565,2024-05-01 18:17:01,PT-3434: Compressor C-134 Discharge Pressure - Low-Low
566,2024-05-01 18:21:09,TT-3636: Pump P-136 Inlet Temperature - Low
567,2024-05-01 18:23:35,FT-4545: Vessel V-145 Flow Rate - Low-Low
568,2024-05-01 18:24:39,FT-3737: Vessel V-137 Flow Rate - High-High
569,2024-05-01 18:26:39,LT-2727: Vessel V-127 Liquid Level - High
570,2024-05-01 18:27:09,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
571,2024-05-01 18:27:09,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
572,2024-05-01 18:27:09,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
573,2024-05-01 18:29:53,PT-6006: Compressor C-106 Suction Pressure - Low
574,2024-05-01 18:34:06,TT-4444: Pump P-144 Inlet Temperature - High
575,2024-05-01 18:34:06,TT-1616: Pump P-116 Outlet Temperature - Low
576,2024-05-01 18:34:06,TT-4848: Pump P-148 Outlet Temperature - Low
577,2024-05-01 18:37:37,TT-2020: Pump P-120 Inlet Temperature - High-High
578,2024-05-01 18:38:26,FT-4545: Vessel V-145 Flow Rate - Low-Low
579,2024-05-01 18:38:50,PT-3434: Compressor C-134 Discharge Pressure - Low-Low
580,2024-05-01 18:41:15,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
581,2024-05-01 18:41:15,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
582,2024-05-01 18:41:15,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
583,2024-05-01 18:41:21,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
584,2024-05-01 18:44:09,FV-1001: Vessel V-101 Pressure - High
585,2024-05-01 18:48:52,TT-2020: Pump P-120 Inlet Temperature - High-High
586,2024-05-01 18:53:18,PT-2626: Compressor C-126 Discharge Pressure - Low
587,2024-05-01 18:56:44,PT-6006: Compressor C-106 Suction Pressure - Low
588,2024-05-01 19:01:13,PT-2222: Compressor C-122 Suction Pressure - High
589,2024-05-01 19:04:49,LT-3939: Vessel V-139 Liquid Level - Low-Low
590,2024-05-01 19:06:31,LT-2323: Vessel V-123 Liquid Level - Low-Low
591,2024-05-01 19:08:23,LT-4343: Vessel V-143 Liquid Level - Low
592,2024-05-01 19:09:51,PT-1414: Compressor C-114 Suction Pressure - Low
593,2024-05-01 19:09:51,PT-2626: Compressor C-126 Discharge Pressure - Low
594,2024-05-01 19:09:51,PT-2222: Compressor C-122 Suction Pressure - High
595,2024-05-01 19:12:58,LT-3535: Vessel V-135 Liquid Level - High
596,2024-05-01 19:17:41,FT-3333: Vessel V-133 Flow Rate - High
597,2024-05-01 19:19:22,LT-2727: Vessel V-127 Liquid Level - High
598,2024-05-01 19:21:48,TT-4444: Pump P-144 Inlet Temperature - High
599,2024-05-01 19:21:48,TT-1616: Pump P-116 Outlet Temperature - Low
600,2024-05-01 19:21:48,TT-4848: Pump P-148 Outlet Temperature - Low
601,2024-05-01 19:23:47,PT-1414: Compressor C-114 Suction Pressure - Low
602,2024-05-01 19:23:47,PT-2626: Compressor C-126 Discharge Pressure - Low
603,2024-05-01 19:23:47,PT-2222: Compressor C-122 Suction Pressure - High
604,2024-05-01 19:23:50,TT-3232: Pump P-132 Outlet Temperature - Low
605,2024-05-01 19:24:05,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
606,2024-05-01 19:28:04,PT-4242: Compressor C-142 Discharge Pressure - High-High
607,2024-05-01 19:29:28,PT-1818: Compressor C-118 Discharge Pressure - High
608,2024-05-01 19:30:51,PT-3434: Compressor C-134 Discharge Pressure - Low-Low
609,2024-05-01 19:34:39,LT-1111: Pump P-111 Liquid Level - High
610,2024-05-01 19:35:32,FT-2525: Vessel V-125 Flow Rate - High-High
611,2024-05-01 19:36:48,LT-2323: Vessel V-123 Liquid Level - Low-Low
612,2024-05-01 19:41:05,LT-7007: Vessel V-107 Liquid Level - High-High
613,2024-05-01 19:41:05,FV-1001: Vessel V-101 Pressure - High
614,2024-05-01 19:41:05,LT-3939: Vessel V-139 Liquid Level - Low-Low
615,2024-05-01 19:45:19,PT-3003: Pump P-103 Discharge Pressure - High-High
616,2024-05-01 19:47:27,LT-7007: Vessel V-107 Liquid Level - High-High
617,2024-05-01 19:47:27,FV-1001: Vessel V-101 Pressure - High
618,2024-05-01 19:47:27,LT-3939: Vessel V-139 Liquid Level - Low-Low
619,2024-05-01 19:49:40,PT-1414: Compressor C-114 Suction Pressure - Low
620,2024-05-01 19:53:23,LT-3131: Vessel V-131 Liquid Level - High-High
621,2024-05-01 19:57:31,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
622,2024-05-01 19:57:31,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
623,2024-05-01 19:57:31,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
624,2024-05-01 20:00:02,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
625,2024-05-01 20:00:51,FT-2121: Vessel V-121 Flow Rate - Low
626,2024-05-01 20:00:51,LT-1919: Vessel V-119 Liquid Level - Low
627,2024-05-01 20:00:51,FT-3737: Vessel V-137 Flow Rate - High-High
628,2024-05-01 20:02:19,PT-1818: Compressor C-118 Discharge Pressure - High
629,2024-05-01 20:06:01,PT-2626: Compressor C-126 Discharge Pressure - Low
630,2024-05-01 20:06:20,TT-2424: Pump P-124 Outlet Temperature - High
631,2024-05-01 20:07:48,FT-2121: Vessel V-121 Flow Rate - Low
632,2024-05-01 20:11:55,PT-1414: Compressor C-114 Suction Pressure - Low
633,2024-05-01 20:11:55,PT-2626: Compressor C-126 Discharge Pressure - Low
634,2024-05-01 20:11:55,PT-2222: Compressor C-122 Suction Pressure - High
635,2024-05-01 20:12:38,LT-7007: Vessel V-107 Liquid Level - High-High
636,2024-05-01 20:12:38,FV-1001: Vessel V-101 Pressure - High
637,2024-05-01 20:12:38,LT-3939: Vessel V-139 Liquid Level - Low-Low
